各兴趣领域感兴趣人数：
固体力学	车辆工程	3
哲学	行政管理	3
哲学	英语语言文学	3
哲学	艺术学理论	3
哲学	管理科学与工程	3
哲学	理论经济学	3
哲学	理论物理	3
哲学	材料科学与工程	3
哲学	国际关系	3
哲学	化学	3
哲学	农学	3
哲学	伦理学	3
哲学	传播学	3
哲学	临床医学	3
史学理论及中国史学史	中国语言文学	3
历史学	艺术	3
历史学	新闻传播学	3
历史学	戏剧与影视学	3
历史学	国际关系	3
历史学	信息与通信工程	3
历史学	人类学	3
历史地理学	凝聚态物理	3
历史地理学	中国近代史	3
医学技术	应用经济学	3
医学	计算机科学与技术	3
医学	生物医学工程	3
医学	心理学	3
医学	天文学	3
区域经济学	统计学	3
化学	科学技术史	3
化学	理学	3
化学	材料科学与工程	3
化学	心理学	3
化学	应用经济学	3
化学	天文学	3
化学	哲学	3
化学	世界史	3
劳动经济学	金融学	3
劳动经济学	西方经济学	3
劳动经济学	国际贸易学	3
动力工程及工程热物理	金融学	3
创业	企业管理	3
刑法学	金融学	3
凝聚态物理	材料物理与化学	3
凝聚态物理	材料学	3
凝聚态物理	基础数学	3
凝聚态物理	历史地理学	3
凝聚态物理	中国古代史	3
农学	艺术学	3
农学	理学	3
农学	工学	3
农学	哲学	3
农业经济管理	行政管理	3
农业经济管理	产业经济学	3
军事思想及军事历史	中国近代史	3
军事思想及军事历史	中国语言文学	3
军事学	心理学	3
公共管理	音乐与舞蹈学	3
公共管理	新闻传播学	3
公共管理	戏剧与影视学	3
公共管理	工商管理	3
公共卫生与预防医学	社会医学与卫生事业管理	3
公共卫生与预防医学	心理学	3
光学工程	物理电子学	3
光学工程	仪器科学与技术	3
信息与通信工程	生物医学工程	3
信息与通信工程	物理学	3
信息与通信工程	文学	3
信息与通信工程	历史学	3
信号与信息处理	软件工程	3
信号与信息处理	科学技术史	3
信号与信息处理	生物学	3
信号与信息处理	应用数学	3
体育学	艺术学	3
体育学	管理科学与工程	3
体育学	文学	3
体育	经济学	3
体育	篮球	3
体育	法学	3
体育	文学	3
伦理学	社会学	3
伦理学	哲学	3
伦理学	中国史	3
传播学	逻辑学	3
传播学	行政管理	3
传播学	新闻学	3
传播学	心理学	3
传播学	国际关系	3
传播学	哲学	3
传播学	产业经济学	3
传播学	中国语言文学	3
会计学	经济学	3
会计学	管理学	3
企业管理	软件工程	3
企业管理	行政管理	3
企业管理	艺术学	3
企业管理	电路与系统	3
企业管理	数量经济学	3
企业管理	战略学	3
企业管理	应用经济学	3
企业管理	应用数学	3
企业管理	国际贸易学	3
企业管理	创业	3
仪器科学与技术	光学工程	3
人类学	考古学	3
人类学	宪法学与行政法学	3
人类学	历史学	3
人类学	中国语言文学	3
人类学	中国古代史	3
人口	西方经济学	3
人口	产业经济学	3
产业经济学	资源与环境经济学	3
产业经济学	计算机应用技术	3
产业经济学	结构工程	3
产业经济学	教育学	3
产业经济学	技术经济及管理	3
产业经济学	建筑学	3
产业经济学	国际贸易学	3
产业经济学	农业经济管理	3
产业经济学	传播学	3
产业经济学	人口	3
交通运输工程	车辆工程	3
交通运输工程	计算机软件与理论	3
交通运输工程	计算机应用技术	3
交通运输工程	管理科学与工程	3
交通运输工程	市政工程	3
临床医学	生物医学工程	3
临床医学	戏剧与影视学	3
临床医学	心理学	3
临床医学	外国语言文学	3
临床医学	哲学	3
中国近代史	马克思主义理论	3
中国近代史	历史地理学	3
中国近代史	军事思想及军事历史	3
中国语言文学	马克思主义理论	3
中国语言文学	软件工程	3
中国语言文学	计算机系统结构	3
中国语言文学	美学	3
中国语言文学	结构工程	3
中国语言文学	精密仪器及机械	3
中国语言文学	管理学	3
中国语言文学	电路与系统	3
中国语言文学	电子科学与技术	3
中国语言文学	理学	3
中国语言文学	欧洲语言文学	3
中国语言文学	有机化学	3
中国语言文学	建筑学	3
中国语言文学	工商管理	3
中国语言文学	岩土工程	3
中国语言文学	外国语言学及应用语言学	3
中国语言文学	基础数学	3
中国语言文学	城市规划与设计	3
中国语言文学	史学理论及中国史学史	3
中国语言文学	军事思想及军事历史	3
中国语言文学	传播学	3
中国语言文学	人类学	3
中国语言文学	世界近现代史	3
中国语言文学	世界地区国别史	3
中国语言文学	世界史学理论与史学史	3
中国哲学	逻辑学	3
中国哲学	西方经济学	3
中国哲学	统计学	3
中国哲学	政治经济学	3
中国哲学	戏剧与影视学	3
中国哲学	宗教学	3
中国哲学	中医学	3
中国史	逻辑学	3
中国史	计算机科学与技术	3
中国史	管理学	3
中国史	生物学	3
中国史	法学	3
中国史	伦理学	3
中国史	中医学	3
中国古代史	计算机软件与理论	3
中国古代史	英语语言文学	3
中国古代史	航空宇航推进理论与工程	3
中国古代史	美术学	3
中国古代史	统计学	3
中国古代史	管理科学与工程	3
中国古代史	科学技术哲学	3
中国古代史	理论物理	3
中国古代史	概率论与数理统计	3
中国古代史	机械制造及其自动化	3
中国古代史	宗教学	3
中国古代史	凝聚态物理	3
中国古代史	人类学	3
中国古代史	世界近现代史	3
中医学	金融学	3
中医学	美术学	3
中医学	生物学	3
中医学	戏剧与影视学	3
中医学	基础医学	3
中医学	中国哲学	3
中医学	中国史	3
世界近现代史	英语语言文学	3
世界近现代史	外国哲学	3
世界近现代史	中国语言文学	3
世界近现代史	中国古代史	3
世界地区国别史	中国语言文学	3
世界史学理论与史学史	中国语言文学	3
世界史	金融学	3
世界史	经济学	3
世界史	管理学	3
世界史	心理学	3
世界史	化学	3
高电压与绝缘技术	软件工程	2
高电压与绝缘技术	计算机软件与理论	2
高电压与绝缘技术	计算机系统结构	2
高电压与绝缘技术	计算机科学与技术	2
高电压与绝缘技术	计算机应用技术	2
高电压与绝缘技术	电工理论与新技术	2
高电压与绝缘技术	核能科学与工程	2
高分子化学与物理	应用化学	2
高分子化学与物理	医学技术	2
高分子化学与物理	伦理学	2
马克思主义理论	理论经济学	2
马克思主义理论	教育学	2
马克思主义理论	哲学	2
马克思主义理论	史学理论及中国史学史	2
马克思主义理论	公共管理	2
马克思主义理论	中国史	2
马克思主义哲学	金融学	2
马克思主义哲学	行政管理	2
马克思主义哲学	文学	2
马克思主义哲学	宗教学	2
马克思主义哲学	国民经济学	2
马克思主义哲学	史学理论及中国史学史	2
马克思主义哲学	中国近代史	2
马克思主义哲学	中国现代史	2
马克思主义哲学	世界史学理论与史学史	2
飞行器设计	计算机应用技术	2
飞行器设计	机械制造及其自动化	2
飞行器设计	控制理论与控制工程	2
飞行器设计	工程力学	2
飞行器设计	固体力学	2
飞行器设计	中国近代史	2
飞行器设计	中国语言文学	2
风景园林学	艺术学	2
风景园林学	理论经济学	2
风景园林学	工商管理	2
风景园林学	哲学	2
风景园林学	中国语言文学	2
音乐与舞蹈学	软件工程	2
音乐与舞蹈学	计算机科学与技术	2
音乐与舞蹈学	艺术学理论	2
音乐与舞蹈学	电气工程	2
音乐与舞蹈学	电子科学与技术	2
音乐与舞蹈学	流体力学	2
音乐与舞蹈学	法语语言文学	2
音乐与舞蹈学	法学	2
音乐与舞蹈学	欧洲语言文学	2
音乐与舞蹈学	新闻传播学	2
音乐与舞蹈学	数量经济学	2
音乐与舞蹈学	数学	2
音乐与舞蹈学	战略学	2
音乐与舞蹈学	宗教学	2
音乐与舞蹈学	外国语言学及应用语言学	2
音乐与舞蹈学	基础数学	2
音乐与舞蹈学	基础医学	2
音乐与舞蹈学	国民经济学	2
音乐与舞蹈学	军事装备学	2
音乐与舞蹈学	军事学	2
音乐与舞蹈学	健身	2
音乐与舞蹈学	传播学	2
音乐与舞蹈学	企业管理	2
音乐与舞蹈学	产业经济学	2
音乐与舞蹈学	中外政治制度	2
音乐与舞蹈学	中国近代史	2
音乐与舞蹈学	世界经济	2
音乐	运动	2
音乐	软件工程	2
音乐	英语语言文学	2
音乐	舞蹈	2
音乐	经济学	2
音乐	热能工程	2
音乐	教育学	2
音乐	戏剧与影视学	2
音乐	工学	2
音乐	娱乐	2
音乐	历史学	2
音乐	历史	2
音乐	动漫	2
音乐	信息与通信工程	2
音乐	中国语言文学	2
防灾减灾工程及防护工程	金融学	2
防灾减灾工程及防护工程	理论物理	2
金融学	马克思主义哲学	2
金融学	防灾减灾工程及防护工程	2
金融学	诉讼法学	2
金融学	计算机系统结构	2
金融学	英语语言文学	2
金融学	考古学	2
金融学	经济法学	2
金融学	社会医学与卫生事业管理	2
金融学	物理化学	2
金融学	热能工程	2
金融学	流体力学	2
金融学	法学理论	2
金融学	气象学	2
金融学	模式识别与智能系统	2
金融学	材料物理与化学	2
金融学	机械电子工程	2
金融学	新闻学	2
金融学	文学艺术	2
金融学	政治学理论	2
金融学	摄影	2
金融学	控制科学与工程	2
金融学	控制理论与控制工程	2
金融学	技术经济及管理	2
金融学	微电子学与固体物理学	2
金融学	建筑技术科学	2
金融学	市政工程	2
金融学	天文学	2
金融学	基础数学	2
金融学	国民经济学	2
金融学	医学	2
金融学	化学工程	2
金融学	化学	2
金融学	动力机械及工程	2
金融学	凝聚态物理	2
金融学	军事思想及军事历史	2
金融学	军事学	2
金融学	公共卫生与预防医学	2
金融学	健身	2
金融学	伦理学	2
金融学	交通运输工程	2
金融学	中国现代史	2
金融学	世界地区国别史	2
逻辑学	计算机软件与理论	2
逻辑学	英语语言文学	2
逻辑学	美术学	2
逻辑学	美学	2
逻辑学	统计学	2
逻辑学	经济法学	2
逻辑学	经济学	2
逻辑学	科学技术哲学	2
逻辑学	科学技术史	2
逻辑学	社会学	2
逻辑学	生物学	2
逻辑学	流体力学	2
逻辑学	概率论与数理统计	2
逻辑学	数学	2
逻辑学	政治经济学	2
逻辑学	戏剧与影视学	2
逻辑学	建筑学	2
逻辑学	外国哲学	2
逻辑学	哲学	2
逻辑学	产业经济学	2
通风及空调工程	心理学	2
通风及空调工程	室内空气品质	2
通风及空调工程	哲学	2
通信与信息系统	软件工程	2
通信与信息系统	统计学	2
通信与信息系统	企业管理	2
通信与信息系统	中国语言文学	2
运筹学与控制论	经济学	2
运筹学与控制论	应用数学	2
运动	音乐	2
运动	读书	2
运动	管理学	2
运动	电气工程	2
运动	生物医学工程	2
运动	旅游	2
运动	文学	2
运动	军事学	2
运动	企业管理	2
辐射防护与环境保护	核能科学与工程	2
辐射防护与环境保护	心理学	2
软件工程	高电压与绝缘技术	2
软件工程	音乐与舞蹈学	2
软件工程	音乐	2
软件工程	通信与信息系统	2
软件工程	电路与系统	2
软件工程	电子科学与技术	2
软件工程	生物工程	2
软件工程	概率论与数理统计	2
软件工程	文学	2
软件工程	战略学	2
软件工程	应用数学	2
软件工程	工学	2
软件工程	天文学	2
软件工程	哲学	2
软件工程	信息与通信工程	2
软件工程	中国古代史	2
软件工程	世界史	2
车辆工程	美术学	2
车辆工程	汽车安全与轻量化	2
车辆工程	模式识别与智能系统	2
车辆工程	控制理论与控制工程	2
车辆工程	心理学	2
车辆工程	工学	2
车辆工程	动力机械及工程	2
车辆工程	体育	2
车辆工程	中国语言文学	2
车辆工程	中国史	2
足球	哲学	2
资源与环境经济学	结构工程	2
资源与环境经济学	经济史	2
资源与环境经济学	管理科学与工程	2
资源与环境经济学	数量经济学	2
资源与环境经济学	国际贸易学	2
资源与环境经济学	区域经济学	2
资源与环境经济学	劳动经济学	2
资源与环境经济学	公共管理	2
资源与环境经济学	中国语言文学	2
资源与环境经济学	中国古代史	2
财政学	统计学	2
财政学	民商法学	2
财政学	数量经济学	2
财政学	国际贸易学	2
财政学	产业经济学	2
财政学	中国古代史	2
读书	运动	2
读书	经济学	2
读书	法学	2
读书	摄影	2
读书	哲学	2
读书	健身	2
诗词歌赋	教育学	2
诗词歌赋	心理学	2
诉讼法学	金融学	2
设计学	科学技术哲学	2
设计学	电力系统及其自动化	2
设计学	环境科学与工程	2
设计学	环境科学	2
设计学	有机化学	2
设计学	新闻学	2
设计学	建筑技术科学	2
设计学	天文学	2
设计学	城市规划与设计	2
设计学	土木工程	2
设计学	国际贸易学	2
设计学	园艺学	2
设计学	军事装备学	2
设计学	健身	2
设计学	交通运输工程	2
设计学	中国现代史	2
设计学	中医学	2
设计学	世界近现代史	2
计算机软件与理论	高电压与绝缘技术	2
计算机软件与理论	逻辑学	2
计算机软件与理论	计算机视觉	2
计算机软件与理论	计算机科学与技术	2
计算机软件与理论	统计学	2
计算机软件与理论	管理科学与工程	2
计算机软件与理论	电路与系统	2
计算机软件与理论	电机与电器	2
计算机软件与理论	理论经济学	2
计算机软件与理论	机械电子工程	2
计算机软件与理论	机械制造及其自动化	2
计算机软件与理论	机器学习	2
计算机软件与理论	数学	2
计算机软件与理论	建筑学	2
计算机软件与理论	应用经济学	2
计算机软件与理论	城乡规划学	2
计算机软件与理论	力学	2
计算机软件与理论	世界近现代史	2
计算机视觉	计算机软件与理论	2
计算机视觉	深度学习	2
计算机系统结构	高电压与绝缘技术	2
计算机系统结构	金融学	2
计算机系统结构	计算机科学与技术	2
计算机系统结构	英语语言文学	2
计算机系统结构	科学技术史	2
计算机系统结构	电机与电器	2
计算机系统结构	电力系统及其自动化	2
计算机系统结构	电力电子与电力传动	2
计算机系统结构	文学	2
计算机系统结构	中国古代史	2
计算机科学与技术	高电压与绝缘技术	2
计算机科学与技术	音乐与舞蹈学	2
计算机科学与技术	计算机软件与理论	2
计算机科学与技术	计算机系统结构	2
计算机科学与技术	电气工程	2
计算机科学与技术	电机与电器	2
计算机科学与技术	电工理论与新技术	2
计算机科学与技术	电力系统及其自动化	2
计算机科学与技术	电力电子与电力传动	2
计算机科学与技术	生物工程	2
计算机科学与技术	生物医学工程	2
计算机科学与技术	法学	2
计算机科学与技术	建筑学	2
计算机科学与技术	应用数学	2
计算机科学与技术	大数据	2
计算机科学与技术	外国语言文学	2
计算机科学与技术	化学	2
计算机科学与技术	军事思想及军事历史	2
计算机科学与技术	公共管理	2
计算机科学与技术	信号与信息处理	2
计算机科学与技术	临床医学	2
计算机应用技术	高电压与绝缘技术	2
计算机应用技术	飞行器设计	2
计算机应用技术	英语语言文学	2
计算机应用技术	美术学	2
计算机应用技术	科学技术哲学	2
计算机应用技术	电力系统及其自动化	2
计算机应用技术	电力电子与电力传动	2
计算机应用技术	生态学	2
计算机应用技术	检测技术与自动化装置	2
计算机应用技术	数据挖掘	2
计算机应用技术	工学	2
计算机应用技术	导航	2
计算机应用技术	天文学	2
计算机应用技术	外国哲学	2
计算机应用技术	城乡规划学	2
计算机应用技术	固体力学	2
计算机应用技术	制导与控制	2
计算机应用技术	创业	2
计算机应用技术	会计学	2
计算机应用技术	临床医学	2
计算机应用技术	中外政治制度	2
计算机应用技术	中国史	2
计算机应用技术	中医学	2
计算机	英语语言文学	2
计算机	经济学	2
计算机	教育	2
计算机	应用经济学	2
计算机	大数据	2
计算机	哲学	2
计算数学	统计学	2
计算数学	结构工程	2
计算数学	理论物理	2
计算数学	概率论与数理统计	2
计算数学	应用经济学	2
计算数学	应用数学	2
计算数学	固体力学	2
计算数学	信号与信息处理	2
计算数学	中国语言文学	2
计算数学	世界古代中古史	2
西方经济学	英语语言文学	2
西方经济学	数量经济学	2
西方经济学	教育学	2
西方经济学	戏剧与影视学	2
西方经济学	传播学	2
西方经济学	会计学	2
西方经济学	企业管理	2
西方经济学	产业经济学	2
西方经济学	中国古代史	2
行政管理	马克思主义哲学	2
行政管理	艺术学	2
行政管理	社会学	2
行政管理	环境工程	2
行政管理	战略学	2
行政管理	戏剧与影视学	2
行政管理	外国哲学	2
行政管理	城市规划与设计	2
行政管理	区域经济学	2
行政管理	公共管理	2
行政管理	中外政治制度	2
行政管理	中国语言文学	2
行政管理	中国哲学	2
行政管理	中国古代史	2
药学	美术学	2
药学	经济学	2
药学	文学	2
药学	基础医学	2
药学	医学	2
药学	化学	2
药学	公共卫生与预防医学	2
药学	中西医结合	2
药学	中药学	2
药学	中医学	2
英语语言文学	音乐	2
英语语言文学	金融学	2
英语语言文学	逻辑学	2
英语语言文学	计算机系统结构	2
英语语言文学	计算机应用技术	2
英语语言文学	计算机	2
英语语言文学	西方经济学	2
英语语言文学	统计学	2
英语语言文学	社会学	2
英语语言文学	生物学	2
英语语言文学	核能科学与工程	2
英语语言文学	新闻学	2
英语语言文学	微电子学与固体物理学	2
英语语言文学	国民经济学	2
英语语言文学	历史学	2
英语语言文学	光学	2
英语语言文学	信号与信息处理	2
英语语言文学	企业管理	2
英语语言文学	临床医学	2
英语语言文学	世界古代中古史	2
英语语言文学	专门史与整体史	2
英语	社会学	2
英语	文学	2
英语	心理学	2
艺术学理论	音乐与舞蹈学	2
艺术学理论	文学	2
艺术学理论	外国哲学	2
艺术学理论	中国古代史	2
艺术学	风景园林学	2
艺术学	行政管理	2
艺术学	管理科学与工程	2
艺术学	电影	2
艺术学	电子科学与技术	2
艺术学	环境科学与工程	2
艺术学	戏剧与影视学	2
艺术学	工商管理	2
艺术学	宗教学	2
艺术学	外国语言文学	2
艺术学	城乡规划学	2
艺术学	公共管理	2
艺术学	体育	2
艺术学	世界近现代史	2
艺术	美术学	2
艺术	心理学	2
船舶与海洋工程	交通运输工程	2
航空宇航科学与技术	理学	2
航空宇航科学与技术	化学工程与技术	2
航空宇航科学与技术	力学	2
航空宇航推进理论与工程	流体力学	2
航空宇航推进理论与工程	戏剧与影视学	2
舞蹈	音乐	2
舞蹈	摄影	2
自然语言处理	人工智能	2
自然地理学	生态学	2
自然	文学	2
能源	环境	2
股票	经济学	2
考古学	金融学	2
考古学	美术学	2
考古学	统计学	2
考古学	结构工程	2
考古学	科学技术史	2
考古学	民族学	2
考古学	材料学	2
考古学	文学	2
考古学	心理学	2
考古学	天文学	2
考古学	史学理论及中国史学史	2
考古学	中国史	2
考古学	中国古代史	2
羽毛球	电影	2
羽毛球	电力系统及其自动化	2
美术学	逻辑学	2
美术学	车辆工程	2
美术学	计算机应用技术	2
美术学	药学	2
美术学	艺术	2
美术学	考古学	2
美术学	美学	2
美术学	统计学	2
美术学	经济学	2
美术学	管理学	2
美术学	社会学	2
美术学	生态学	2
美术学	水文学与水资源	2
美术学	水工结构工程	2
美术学	民商法学	2
美术学	核技术与应用	2
美术学	日语语言文学	2
美术学	新闻传播学	2
美术学	数学	2
美术学	教育学	2
美术学	手工	2
美术学	应用数学	2
美术学	外国哲学	2
美术学	基础数学	2
美术学	城乡规划学	2
美术学	园艺学	2
美术学	原子与分子物理	2
美术学	历史学	2
美术学	化学	2
美术学	军事学	2
美术学	公共管理	2
美术学	健身	2
美术学	信息与通信工程	2
美术学	临床医学	2
美术学	世界地区国别史	2
美术学	世界史学理论与史学史	2
美学	逻辑学	2
美学	美术学	2
美学	粒子物理与原子核物理	2
美学	管理学	2
美学	环境工程	2
美学	教育学	2
美学	国民经济学	2
美学	历史学	2
美学	医学	2
美学	伦理学	2
美学	传播学	2
美学	企业管理	2
美学	人类学	2
美学	产业经济学	2
统计学	逻辑学	2
统计学	通信与信息系统	2
统计学	财政学	2
统计学	计算机软件与理论	2
统计学	计算数学	2
统计学	英语语言文学	2
统计学	考古学	2
统计学	美术学	2
统计学	系统科学	2
统计学	管理学	2
统计学	科学技术哲学	2
统计学	社会学	2
统计学	生物医学工程	2
统计学	理论物理	2
统计学	环境科学与工程	2
统计学	海洋科学	2
统计学	新闻学	2
统计学	建筑学	2
统计学	天文学	2
统计学	城乡规划学	2
统计学	地理学	2
统计学	历史学	2
统计学	劳动经济学	2
统计学	传播学	2
统计学	企业管理	2
统计学	产业经济学	2
统计学	交通运输工程	2
统计学	中国近代史	2
统计学	中国现代史	2
结构工程	资源与环境经济学	2
结构工程	计算数学	2
结构工程	考古学	2
结构工程	经济学	2
结构工程	游泳	2
结构工程	戏剧与影视学	2
结构工程	建筑设计及其理论	2
结构工程	固体力学	2
结构工程	健身	2
结构工程	人口	2
结构工程	交通运输工程	2
结构工程	中国古代史	2
经济法学	金融学	2
经济法学	逻辑学	2
经济法学	心理学	2
经济法学	建筑设计及其理论	2
经济法学	企业管理	2
经济法学	中国语言文学	2
经济法学	中国古代史	2
经济学	音乐	2
经济学	逻辑学	2
经济学	运筹学与控制论	2
经济学	读书	2
经济学	计算机	2
经济学	药学	2
经济学	股票	2
经济学	美术学	2
经济学	结构工程	2
经济学	电气工程	2
经济学	电影	2
经济学	生物学	2
经济学	理论经济学	2
经济学	物理学	2
经济学	材料科学与工程	2
经济学	新闻传播学	2
经济学	数学	2
经济学	政治经济学	2
经济学	政治学理论	2
经济学	政治	2
经济学	建筑学	2
经济学	宗教学	2
经济学	大数据	2
经济学	外国哲学	2
经济学	城乡规划学	2
经济学	医学技术	2
经济学	化学	2
经济学	创业	2
经济学	农学	2
经济学	信息与通信工程	2
经济学	体育学	2
经济学	传播学	2
经济学	人类学	2
经济学	产业经济学	2
经济学	交通运输工程	2
经济学	书法	2
经济史	资源与环境经济学	2
经济史	人口	2
经济史	产业经济学	2
经济史	中国古代史	2
纳米颗粒与燃烧	热能工程	2
系统科学	统计学	2
系统科学	生态学	2
系统工程	模式识别与智能系统	2
精密仪器及机械	篮球	2
精密仪器及机械	生物医学工程	2
精密仪器及机械	机械电子工程	2
精密仪器及机械	光学工程	2
粒子物理与原子核物理	美学	2
粒子物理与原子核物理	民商法学	2
粒子物理与原子核物理	教育学	2
粒子物理与原子核物理	战略学	2
粒子物理与原子核物理	心理学	2
粒子物理与原子核物理	天文学	2
粒子物理与原子核物理	国民经济学	2
粒子物理与原子核物理	企业管理	2
篮球	精密仪器及机械	2
篮球	游泳	2
篮球	健身	2
篮球	中国语言文学	2
管理科学与工程	资源与环境经济学	2
管理科学与工程	计算机软件与理论	2
管理科学与工程	艺术学	2
管理科学与工程	管理学	2
管理科学与工程	电气工程	2
管理科学与工程	电子科学与技术	2
管理科学与工程	理论经济学	2
管理科学与工程	环境科学与工程	2
管理科学与工程	法学	2
管理科学与工程	核技术与应用	2
管理科学与工程	建筑学	2
管理科学与工程	应用数学	2
管理科学与工程	工学	2
管理科学与工程	安全科学与工程	2
管理科学与工程	基础医学	2
管理科学与工程	国民经济学	2
管理科学与工程	历史学	2
管理科学与工程	创业	2
管理科学与工程	军事学	2
管理科学与工程	健身	2
管理科学与工程	人口	2
管理科学与工程	中国哲学	2
管理科学与工程	世界史	2
管理学	运动	2
管理学	美术学	2
管理学	美学	2
管理学	统计学	2
管理学	管理科学与工程	2
管理学	电子科学与技术	2
管理学	核科学与技术	2
管理学	材料科学与工程	2
管理学	城乡规划学	2
管理学	土木工程	2
管理学	力学	2
管理学	农学	2
管理学	体育	2
管理学	临床医学	2
管理学	中国哲学	2
科技	文学	2
科幻片	基础医学	2
科幻	历史学	2
科学技术哲学	逻辑学	2
科学技术哲学	设计学	2
科学技术哲学	计算机应用技术	2
科学技术哲学	统计学	2
科学技术哲学	机械制造及其自动化	2
科学技术哲学	政治学理论	2
科学技术哲学	技术经济及管理	2
科学技术哲学	戏剧与影视学	2
科学技术哲学	外国哲学	2
科学技术哲学	基础数学	2
科学技术哲学	化学	2
科学技术哲学	凝聚态物理	2
科学技术哲学	信号与信息处理	2
科学技术哲学	企业管理	2
科学技术哲学	人类学	2
科学技术哲学	中国语言文学	2
科学技术史	逻辑学	2
科学技术史	计算机系统结构	2
科学技术史	考古学	2
科学技术史	生物医学工程	2
科学技术史	理学	2
科学技术史	戏剧与影视学	2
科学技术史	应用数学	2
社会学	逻辑学	2
社会学	行政管理	2
社会学	英语语言文学	2
社会学	英语	2
社会学	美术学	2
社会学	统计学	2
社会学	电气工程	2
社会学	电子科学与技术	2
社会学	生物学	2
社会学	建筑学	2
社会学	宗教学	2
社会学	外国语言文学	2
社会学	城乡规划学	2
社会学	历史	2
社会学	医学	2
社会学	体育学	2
社会学	传播学	2
社会学	中国哲学	2
社会学	世界史	2
社会医学与卫生事业管理	金融学	2
社会医学与卫生事业管理	企业管理	2
石油与天然气工程	动力工程及工程热物理	2
知识产权法	民商法学	2
知识产权	法学	2
电路与系统	软件工程	2
电路与系统	计算机软件与理论	2
电路与系统	控制理论与控制工程	2
电路与系统	戏剧与影视学	2
电路与系统	哲学	2
电路与系统	中国古代史	2
电气工程	音乐与舞蹈学	2
电气工程	运动	2
电气工程	计算机科学与技术	2
电气工程	经济学	2
电气工程	管理科学与工程	2
电气工程	社会学	2
电气工程	生物医学工程	2
电气工程	法学	2
电气工程	材料科学与工程	2
电气工程	工商管理	2
电气工程	信息与通信工程	2
电机与电器	计算机软件与理论	2
电机与电器	计算机系统结构	2
电机与电器	计算机科学与技术	2
电机与电器	电工理论与新技术	2
电影	艺术学	2
电影	羽毛球	2
电影	经济学	2
电影	生物学	2
电影	热能工程	2
电影	文学	2
电影	心理学	2
电影	工学	2
电工理论与新技术	高电压与绝缘技术	2
电工理论与新技术	计算机科学与技术	2
电工理论与新技术	电机与电器	2
电子科学与技术	音乐与舞蹈学	2
电子科学与技术	软件工程	2
电子科学与技术	艺术学	2
电子科学与技术	管理科学与工程	2
电子科学与技术	管理学	2
电子科学与技术	社会学	2
电子科学与技术	生物学	2
电子科学与技术	材料科学与工程	2
电子科学与技术	文学	2
电子科学与技术	外国语言文学	2
电子政务	大数据	2
电力系统及其自动化	设计学	2
电力系统及其自动化	计算机系统结构	2
电力系统及其自动化	计算机科学与技术	2
电力系统及其自动化	计算机应用技术	2
电力系统及其自动化	羽毛球	2
电力系统及其自动化	戏剧与影视学	2
电力系统及其自动化	工学	2
电力系统及其自动化	企业管理	2
电力电子与电力传动	计算机系统结构	2
电力电子与电力传动	计算机科学与技术	2
电力电子与电力传动	计算机应用技术	2
电力电子与电力传动	模式识别与智能系统	2
生物工程	软件工程	2
生物工程	计算机科学与技术	2
生物工程	生物医学工程	2
生物工程	生态学	2
生物工程	环境工程	2
生物工程	有机化学	2
生物工程	心理学	2
生物工程	应用化学	2
生物工程	信息与通信工程	2
生物学	逻辑学	2
生物学	英语语言文学	2
生物学	经济学	2
生物学	社会学	2
生物学	电影	2
生物学	电子科学与技术	2
生物学	生物化工	2
生物学	生物信息学	2
生物学	理论物理	2
生物学	环境科学与工程	2
生物学	环境科学	2
生物学	海洋生物学	2
生物学	法学	2
生物学	概率论与数理统计	2
生物学	材料物理与化学	2
生物学	新闻传播学	2
生物学	数学	2
生物学	教育学	2
生物学	政治经济学	2
生物学	应用化学	2
生物学	天文	2
生物学	大气科学	2
生物学	地理学	2
生物学	医学技术	2
生物学	农业资源利用	2
生物学	公共管理	2
生物学	信息与通信工程	2
生物学	体育学	2
生物学	中药学	2
生物学	中国哲学	2
生物学	中国古代史	2
生物学	世界史	2
生物学	世界古代中古史	2
生物医学工程	运动	2
生物医学工程	计算机科学与技术	2
生物医学工程	统计学	2
生物医学工程	精密仪器及机械	2
生物医学工程	科学技术史	2
生物医学工程	电气工程	2
生物医学工程	生物工程	2
生物医学工程	生态学	2
生物医学工程	材料科学与工程	2
生物医学工程	心理学	2
生物医学工程	微电子学与固体物理学	2
生物医学工程	微创诊疗	2
生物医学工程	应用经济学	2
生物医学工程	工学	2
生物医学工程	基础医学	2
生物医学工程	哲学	2
生物医学工程	信号与信息处理	2
生物医学工程	中国语言文学	2
生物医学工程	中国史	2
生物医学工程	中国古代史	2
生物化工	生物学	2
生物化工	工业催化	2
生物信息学	生物学	2
生态学	计算机应用技术	2
生态学	自然地理学	2
生态学	美术学	2
生态学	系统科学	2
生态学	生物工程	2
生态学	生物医学工程	2
生态学	中国语言文学	2
生态学	中国史	2
理论经济学	马克思主义理论	2
理论经济学	风景园林学	2
理论经济学	计算机软件与理论	2
理论经济学	经济学	2
理论经济学	管理科学与工程	2
理论经济学	新闻传播学	2
理论经济学	数学	2
理论经济学	建筑学	2
理论经济学	应用数学	2
理论物理	防灾减灾工程及防护工程	2
理论物理	计算数学	2
理论物理	统计学	2
理论物理	生物学	2
理论物理	理学	2
理论物理	流体力学	2
理论物理	民商法学	2
理论物理	桥梁与隧道工程	2
